date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-12-05 00:00:00,3.7916666666666665,1.5416666666666665,6.041666666666666,0.0,0.0,240.0,23.75,,1005.275,
2019-12-06 00:00:00,4.483333333333333,-0.21666666666666679,9.183333333333334,0.0,0.0,210.0,19.1,,1018.0458333333332,
2019-12-07 00:00:00,3.1750000000000003,-1.525,7.875,0.0,0.0,320.0,21.995833333333334,,1024.8708333333334,
2019-12-08 00:00:00,0.4333333333333333,-4.866666666666666,5.733333333333333,0.0,0.0,0.0,9.975,,1032.6166666666666,
2019-12-09 00:00:00,6.458333333333333,2.8583333333333334,10.058333333333334,23.6,0.0,0.0,8.8125,,1020.9208333333332,
2019-12-10 00:00:00,13.091666666666669,11.691666666666668,14.491666666666669,14.5,0.0,230.0,19.8375,,1008.6625,
2019-12-11 00:00:00,3.466666666666667,-2.633333333333333,9.566666666666666,4.7,0.0,280.0,16.383333333333333,,1022.1875,
2019-12-12 00:00:00,-0.2749999999999999,-2.775,2.225,0.0,0.0,280.0,15.375,,1036.7,
2019-12-13 00:00:00,2.4458333333333333,-1.704166666666667,6.595833333333333,3.0,0.0,20.0,10.141666666666667,,1031.0708333333334,
2019-12-14 00:00:00,10.045833333333333,6.695833333333333,13.395833333333332,33.6,0.0,20.0,15.979166666666666,,1001.3958333333334,
2019-12-15 00:00:00,7.316666666666666,4.816666666666666,9.816666666666666,0.0,0.0,260.0,32.362500000000004,,1003.5333333333332,
2019-12-16 00:00:00,2.15,0.25,4.05,0.0,0.0,320.0,11.908333333333331,,1022.95,
2019-12-17 00:00:00,0.9875,0.1875,1.7875,30.1,0.0,20.0,13.129166666666668,,1013.7416666666668,
2019-12-18 00:00:00,0.7791666666666668,-1.4208333333333334,2.979166666666667,0.5,0.0,270.0,20.904166666666665,,1009.7083333333334,
2019-12-19 00:00:00,-5.7625,-9.662500000000001,-1.8624999999999998,0.0,0.0,290.0,28.4625,,1023.5958333333332,
2019-12-20 00:00:00,-3.266666666666667,-6.366666666666667,-0.1666666666666674,0.0,0.0,320.0,15.35,,1032.7958333333331,
2019-12-21 00:00:00,-2.808333333333333,-6.708333333333333,1.0916666666666668,0.0,0.0,10.0,10.529166666666669,,1036.3583333333331,
2019-12-22 00:00:00,0.7916666666666666,-5.858333333333333,7.441666666666667,0.0,0.0,220.0,10.316666666666666,,1028.4916666666666,
2019-12-23 00:00:00,5.866666666666667,-0.7833333333333332,12.516666666666667,0.0,0.0,220.0,13.770833333333334,,1020.3916666666668,
2019-12-24 00:00:00,6.454166666666667,3.1041666666666665,9.804166666666667,0.0,0.0,20.0,17.837500000000002,,1017.5416666666666,
2019-12-25 00:00:00,2.2041666666666666,-3.0458333333333334,7.454166666666667,0.0,0.0,20.0,9.658333333333331,,1022.4083333333332,
2019-12-26 00:00:00,3.045833333333333,-0.30416666666666714,6.395833333333333,0.0,0.0,20.0,9.525,,1024.45,
2019-12-27 00:00:00,9.366666666666667,6.316666666666667,12.416666666666668,0.0,0.0,200.0,12.420833333333334,,1025.2291666666667,
2019-12-28 00:00:00,8.3125,4.4125000000000005,12.212499999999999,0.0,0.0,310.0,11.791666666666666,,1021.6916666666666,
2019-12-29 00:00:00,5.379166666666666,1.7791666666666663,8.979166666666666,1.1,0.0,0.0,6.741666666666667,,1022.9791666666666,
2019-12-30 00:00:00,5.3375,4.487500000000001,6.1875,23.8,0.0,40.0,18.854166666666668,,1011.4791666666666,
2019-12-31 00:00:00,4.570833333333334,2.6208333333333336,6.520833333333334,0.0,0.0,10.0,18.016666666666666,,1005.7583333333332,
2020-01-01 00:00:00,4.2125,1.9625000000000004,6.4625,0.0,0.0,260.0,23.241666666666664,,1006.2625,
2020-01-02 00:00:00,2.4916666666666667,-3.9083333333333337,8.891666666666667,0.0,0.0,230.0,13.7875,,1013.5375,
2020-01-03 00:00:00,7.441666666666666,6.041666666666666,8.841666666666667,1.6,0.0,220.0,10.1,,1009.9958333333334,
2020-01-04 00:00:00,9.045833333333334,7.895833333333335,10.195833333333333,6.5,0.0,0.0,5.416666666666667,,1005.3666666666668,
2020-01-05 00:00:00,5.304166666666666,1.4041666666666663,9.204166666666666,0.3,0.0,310.0,28.933333333333334,,1006.875,
2020-01-06 00:00:00,2.708333333333333,-1.1916666666666669,6.6083333333333325,0.8,0.0,230.0,15.245833333333335,,1014.6375,
2020-01-07 00:00:00,4.120833333333334,1.3208333333333337,6.920833333333333,0.0,0.0,230.0,12.020833333333334,,1016.6708333333332,
2020-01-08 00:00:00,2.45,-1.4500000000000002,6.3500000000000005,0.0,0.0,290.0,22.4,,1013.4333333333334,
2020-01-09 00:00:00,-1.7291666666666667,-4.529166666666667,1.070833333333333,0.0,0.0,320.0,19.23333333333333,,1035.3875,
2020-01-10 00:00:00,3.475,-3.475,10.425,0.0,0.0,230.0,13.4375,,1036.025,
2020-01-11 00:00:00,14.158333333333331,8.308333333333332,20.008333333333333,0.0,0.0,200.0,18.120833333333334,,1025.5416666666667,
2020-01-12 00:00:00,18.1125,15.3125,20.9125,1.1,0.0,190.0,30.65416666666667,,1015.375,
2020-01-13 00:00:00,6.129166666666666,0.3291666666666666,11.929166666666667,0.0,0.0,20.0,14.020833333333334,,1028.7791666666667,
2020-01-14 00:00:00,5.333333333333333,2.833333333333333,7.833333333333333,0.6,0.0,0.0,6.683333333333334,,1026.4958333333334,
2020-01-15 00:00:00,7.504166666666666,4.454166666666667,10.554166666666667,0.0,0.0,280.0,11.129166666666668,,1020.75,
